Geography,FIPS,Race,Cause,Age,Sex,Deaths,Source,Percent,Group
DeKalb,13089,Selected Races Total,Ovarian Cancer,Selected Ages Total,Selected Sexes Total,23.0,OASIS,0.5382635150947812,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Prostate Cancer,Selected Ages Total,Selected Sexes Total,104.0,OASIS,2.4338871986894453,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Testicular Cancer,Selected Ages Total,Selected Sexes Total,0.0,OASIS,0.0,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Bladder Cancer,Selected Ages Total,Selected Sexes Total,19.0,OASIS,0.444652468991341,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Kidney Cancer,Selected Ages Total,Selected Sexes Total,20.0,OASIS,0.468055230517201,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Brain Cancer,Selected Ages Total,Selected Sexes Total,29.0,OASIS,0.6786800842499415,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Lymph Cancer (Hodgkin's Disease),Selected Ages Total,Selected Sexes Total,0.0,OASIS,0.0,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Leukemia,Selected Ages Total,Selected Sexes Total,34.0,OASIS,0.7956938918792418,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Sickle Cell Anemia,Selected Ages Total,Selected Sexes Total,5.0,OASIS,0.11701380762930025,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Diabetes,Selected Ages Total,Selected Sexes Total,179.0,OASIS,4.189094313128949,OASIS - DeKalb
DeKalb,13089,Selected Races Total,"All other Endocrine, Nutritional and Metabolic Diseases",Selected Ages Total,Selected Sexes Total,162.0,OASIS,3.7912473671893285,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Disorders Related to Drug Use,Selected Ages Total,Selected Sexes Total,40.0,OASIS,0.936110461034402,OASIS - DeKalb
DeKalb,13089,Selected Races Total,All other Mental and Behavioral Disorders,Selected Ages Total,Selected Sexes Total,122.0,OASIS,2.855136906154926,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Alzheimer's Disease,Selected Ages Total,Selected Sexes Total,222.0,OASIS,5.1954130587409315,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Parkinson's Disease,Selected Ages Total,Selected Sexes Total,55.0,OASIS,1.2871518839223028,OASIS - DeKalb
DeKalb,13089,Selected Races Total,All other Diseases of the Nervous System,Selected Ages Total,Selected Sexes Total,340.0,OASIS,7.956938918792418,OASIS - DeKalb
DeKalb,13089,Selected Races Total,High Blood Pressure (Hypertension),Selected Ages Total,Selected Sexes Total,70.0,OASIS,1.6381933068102035,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Rheumatic Fever and Heart Diseases,Selected Ages Total,Selected Sexes Total,4.0,OASIS,0.0936110461034402,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Hypertensive Heart Disease,Selected Ages Total,Selected Sexes Total,243.0,OASIS,5.686871050783992,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Obstructive Heart Disease (incl. Heart Attack),Selected Ages Total,Selected Sexes Total,361.0,OASIS,8.448396910835479,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Stroke,Selected Ages Total,Selected Sexes Total,289.0,OASIS,6.763398080973555,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Hardening of the Arteries,Selected Ages Total,Selected Sexes Total,4.0,OASIS,0.0936110461034402,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Aortic Aneurysm and Dissection,Selected Ages Total,Selected Sexes Total,19.0,OASIS,0.444652468991341,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Hypertensive Heart and Chronic Kidney Disease,Selected Ages Total,Selected Sexes Total,29.0,OASIS,0.6786800842499415,OASIS - DeKalb
DeKalb,13089,Selected Races Total,All other Other Diseases of Circulatory System,Selected Ages Total,Selected Sexes Total,15.0,OASIS,0.35104142288790074,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Flu,Selected Ages Total,Selected Sexes Total,2.0,OASIS,0.0468055230517201,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Pneumonia,Selected Ages Total,Selected Sexes Total,49.0,OASIS,1.1467353147671424,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Bronchitis,Selected Ages Total,Selected Sexes Total,2.0,OASIS,0.0468055230517201,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Emphysema,Selected Ages Total,Selected Sexes Total,6.0,OASIS,0.14041656915516032,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Asthma,Selected Ages Total,Selected Sexes Total,11.0,OASIS,0.25743037678446057,OASIS - DeKalb
DeKalb,13089,Selected Races Total,All other Chronic Lower Respiratory Diseases,Selected Ages Total,Selected Sexes Total,149.0,OASIS,3.4870114673531476,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Alcoholic Liver Disease,Selected Ages Total,Selected Sexes Total,41.0,OASIS,0.9595132225602621,OASIS - DeKalb
DeKalb,13089,Selected Races Total,All other Chronic Liver Disease and Cirrhosis,Selected Ages Total,Selected Sexes Total,37.0,OASIS,0.8659021764568219,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Kidney Diseases,Selected Ages Total,Selected Sexes Total,129.0,OASIS,3.0189562368359466,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Kidney Infections,Selected Ages Total,Selected Sexes Total,1.0,OASIS,0.02340276152586005,OASIS - DeKalb
DeKalb,13089,Selected Races Total,All other Diseases of the Genitourinary System,Selected Ages Total,Selected Sexes Total,34.0,OASIS,0.7956938918792418,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Prematurity,Selected Ages Total,Selected Sexes Total,10.0,OASIS,0.2340276152586005,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Lack of Oxygen to the Fetus,Selected Ages Total,Selected Sexes Total,4.0,OASIS,0.0936110461034402,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Respiratory Distress Syndrome,Selected Ages Total,Selected Sexes Total,4.0,OASIS,0.0936110461034402,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Birth-Related Infections,Selected Ages Total,Selected Sexes Total,1.0,OASIS,0.02340276152586005,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Neural Tube Defects,Selected Ages Total,Selected Sexes Total,2.0,OASIS,0.0468055230517201,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Motor Vehicle Crashes (MVC),Selected Ages Total,Selected Sexes Total,109.0,OASIS,2.5509010063187456,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Falls,Selected Ages Total,Selected Sexes Total,44.0,OASIS,1.0297215071378423,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Accidental Shooting,Selected Ages Total,Selected Sexes Total,5.0,OASIS,0.11701380762930025,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Drowning,Selected Ages Total,Selected Sexes Total,7.0,OASIS,0.16381933068102036,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Fire and Smoke Exposure,Selected Ages Total,Selected Sexes Total,4.0,OASIS,0.0936110461034402,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Poisoning,Selected Ages Total,Selected Sexes Total,154.0,OASIS,3.6040252749824484,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Suffocation,Selected Ages Total,Selected Sexes Total,25.0,OASIS,0.5850690381465012,OASIS - DeKalb
DeKalb,13089,Selected Races Total,All Other Unintentional Injury,Selected Ages Total,Selected Sexes Total,21.0,OASIS,0.49145799204306106,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Intentional Self-Harm (Suicide),Selected Ages Total,Selected Sexes Total,93.0,OASIS,2.176456821904985,OASIS - DeKalb
DeKalb,13089,Selected Races Total,Assault (Homicide),Selected Ages Total,Selected Sexes Total,127.0,OASIS,2.9721507137842265,OASIS - DeKalb
